group,aspect,triplet,split_index,train_n_obs,train_total_weight,train_edges,train_eligible_edges,train_min_edge_support,train_mean_edge_support,train_mean_abs_margin,train_max_abs_margin,train_gradient_energy,train_residual_energy,train_rho_cyc,train_eligible_triples,train_cyclic_triples,train_cycle_rate,train_weighted_cycle_intensity,scalar_test_weight,scalar_test_n_obs,scalar_test_edges,scalar_test_log_loss,scalar_test_brier,scalar_test_accuracy,scalar_test_error_rate,scalar_test_calibration_abs_error,scalar_test_pair_calibration_mae,scalar_test_majority_edge_error,pairwise_test_weight,pairwise_test_n_obs,pairwise_test_edges,pairwise_test_log_loss,pairwise_test_brier,pairwise_test_accuracy,pairwise_test_error_rate,pairwise_test_calibration_abs_error,pairwise_test_pair_calibration_mae,pairwise_test_majority_edge_error,uplift_log_loss,uplift_brier,uplift_error_rate,uplift_calibration_abs_error,uplift_pair_calibration_mae,uplift_majority_edge_error,uplift_accuracy
all,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,24.5,231.56,177.56,3.0,3.0,47.87,59.18666666666667,0.3482936416108501,0.5341053293003122,27.425314193641633,0.4360639066789011,0.01569975462305527,0.96,0.0,0.0,0.0,60.44,78.44,3.0,0.4874518175728923,0.16010813318315015,0.7576049478472363,0.2423950521527636,0.05955905772543807,0.10405013157283559,0.11132365506890818,60.44,78.44,3.0,0.6379227680225205,0.2222007559650735,0.6688413372654877,0.33115866273451233,0.0899682758048275,0.13605424327745352,0.17937830639412947,-0.15047095044962813,-0.062092622781923346,-0.08876361058174873,-0.03040921807938942,-0.03200411170461795,-0.06805465132522132,-0.08876361058174873
all,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,24.5,908.92,687.3,3.0,3.0,169.63,229.1,0.48522488783808077,0.6357699051963219,174.12219411589066,2.694426102603763,0.015225775162386825,1.0,0.0,0.0,0.0,227.2,301.08,3.0,0.6122090116715216,0.19932971279206188,0.718208869676486,0.2817911303235139,0.03499951601537294,0.052415045865931785,0.0067465069860279435,227.2,301.08,3.0,0.5681806607940413,0.1907326678655753,0.7348388365555638,0.26516116344443624,0.029551096846736912,0.052427498877489535,0.0067465069860279435,0.04402835087748036,0.008597044926486625,0.016629966879077647,0.005448419168636027,-1.245301155775043e-05,0.0,0.016629966879077647
all,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,24.5,989.66,730.89,3.0,3.0,213.41,243.63,0.2572778662775367,0.40399390381315714,61.08792983750592,4.1396748814632,0.0640702687986146,1.0,0.0,0.0,0.0,240.61,326.34,3.0,0.7626523279383994,0.2714537988719767,0.5597859326723242,0.4402140673276758,0.028571529125396077,0.10685351404914617,0.2301996192970932,240.61,326.34,3.0,0.6574992854698319,0.23240001512382083,0.6272246899633012,0.37277531003669884,0.02769775101677473,0.06233994561714434,0.08370127679922154,0.10515304246856744,0.03905378374815588,0.06743875729097695,0.0008737781086213447,0.04451356843200181,0.14649834249787166,0.06743875729097695
all,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,951.32,716.38,3.0,3.0,170.61,238.79333333333332,0.37775465750801634,0.49264115500271205,111.66903781363631,1.9970918685265155,0.01744334385607592,1.0,0.0,0.0,0.0,230.12,306.68,3.0,0.6632500124548603,0.22599675869142946,0.6591211893890112,0.34087881061098885,0.05993717498473233,0.08157612401598242,0.007145877378435517,230.12,306.68,3.0,0.6156222770566685,0.2123910791740261,0.691954179623671,0.308045820376329,0.029441373294245482,0.054584379708212484,0.007145877378435517,0.047627735398191755,0.013605679517403364,0.03283299023465986,0.030495801690486855,0.02699174430776995,0.0,0.03283299023465986
all,truthful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,965.92,712.68,3.0,3.0,185.55,237.56,0.5573180604747775,0.6480224927893279,211.82868987288882,12.516549990985903,0.05575693114883304,1.0,0.0,0.0,0.0,239.82,324.08,3.0,0.6686947730827378,0.22641639249104684,0.6560591910357028,0.3439408089642973,0.029180259049013144,0.11798803752643544,0.0,239.82,324.08,3.0,0.5396108892182833,0.17744802049880457,0.7666700936556929,0.2333299063443071,0.02505749804442071,0.0446954323912291,0.0,0.12908388386445455,0.048968371992242306,0.11061090261999018,0.004122761004592435,0.07329260513520634,0.0,0.11061090261999018
all,truthful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,984.04,739.65,3.0,3.0,184.23,246.55,0.4791109297129973,0.6357699051963219,193.137122216416,2.418259495430031,0.012350271383407661,1.0,0.0,0.0,0.0,245.35,325.96,3.0,0.6441791922028847,0.2160074547190815,0.6763577707881026,0.3236422292118975,0.03304469291686816,0.10190564393633073,0.10672102106457224,245.35,325.96,3.0,0.562410962255899,0.18776178173416067,0.7460818983979375,0.25391810160206246,0.026019067880171737,0.046875074577277694,0.0,0.0817682299469857,0.028245672984920835,0.06972412760983503,0.007025625036696424,0.055030569359053025,0.10672102106457224,0.06972412760983503
all,truthful,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,987.38,730.2,3.0,3.0,174.97,243.4,0.3936557598241035,0.49335704317808715,125.50420688169004,3.167669670471383,0.024646988959843356,1.0,0.0,0.0,0.0,239.8,324.62,3.0,0.7011931514772314,0.24239101899387688,0.6291202812608385,0.37087971873916153,0.07258954849276404,0.09121106764762933,0.0,239.8,324.62,3.0,0.6065514522322394,0.20800528877712765,0.7042514484881933,0.29574855151180673,0.02397374966702386,0.04770975933053483,0.0,0.09464169924499206,0.034385730216749254,0.07513116722735483,0.04861579882574018,0.043501308317094506,0.0,0.07513116722735483
all,truthful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,765.74,568.59,3.0,3.0,169.24,189.53,0.4226987104015309,0.6321903724148532,126.70269172411567,0.1805813814453763,0.0013883304408029897,1.0,0.0,0.0,0.0,189.91,254.26,3.0,0.7648488141848244,0.26780646363656047,0.569890892493633,0.43010910750636705,0.15119799225050407,0.15939471634838265,0.28203541777267915,189.91,254.26,3.0,0.5775994914968312,0.19580532439904197,0.7005062944324238,0.29949370556757615,0.029139691907116495,0.05212643886395405,0.09794342545813231,0.1872493226879933,0.0720011392375185,0.1306154019387909,0.12205830034338758,0.10726827748442858,0.18409199231454687,0.1306154019387909
all,truthful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,717.64,524.47,3.0,3.0,165.55,174.82333333333332,0.4058702034105272,0.5439854110441036,89.86749957883461,1.1731071625420453,0.012718436774480445,1.0,0.0,0.0,0.0,174.53,238.36,3.0,0.7034189645073465,0.23866005232030627,0.6371143707506474,0.36288562924935264,0.060882204279435526,0.07788253803438608,0.15375492275511551,174.53,238.36,3.0,0.6045358639439615,0.20726470136039118,0.7041351495686768,0.29586485043132316,0.031354203574288586,0.05083964934510373,0.0,0.0988831005633849,0.03139535095991509,0.06702077881802943,0.029528000705146936,0.027042888689282344,0.15375492275511551,0.06702077881802943
all,truthful,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,770.88,558.99,3.0,3.0,168.25,186.33,0.24698534621653248,0.3647325228454929,37.37920109929246,2.1157288129570926,0.053471304631343086,1.0,0.0,0.0,0.0,188.01,259.12,3.0,0.7908648900475218,0.27904560382126786,0.5564339885280956,0.44356601147190444,0.07607846297810594,0.09348524748986317,0.28440716249915526,188.01,259.12,3.0,0.6636155175722463,0.23542005068926525,0.6148175282693641,0.3851824717306359,0.03476631858505794,0.05823979708893784,0.09872811906979533,0.12724937247527546,0.04362555313200264,0.05838353974126852,0.041312144393048006,0.03524545040092533,0.18567904342935995,0.05838353974126852
all,truthful,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,760.74,544.75,3.0,3.0,172.63,181.58333333333331,0.4084814406704174,0.6321903724148532,106.25598572279803,0.3171940776045614,0.0030953008518622882,1.0,0.0,0.0,0.0,183.75,255.26,3.0,0.7463542156374868,0.2657953354975383,0.554730539818239,0.445269460181761,0.1422820222022669,0.15175263135647094,0.1448809707514013,183.75,255.26,3.0,0.5955276016615226,0.20369144408231385,0.7047594800397903,0.2952405199602098,0.02580896978903928,0.05359344042766137,0.0,0.1508266139759641,0.062103891415224426,0.15002894022155125,0.11647305241322764,0.09815919092880958,0.1448809707514013,0.15002894022155125
expert,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,24.5,132.04,98.24,3.0,3.0,27.51,32.74666666666666,0.31043934135232637,0.5011166349674001,12.1565535474905,0.35952084541703017,0.030494121848378065,0.96,0.0,0.0,0.0,33.76,44.96,3.0,0.5347728905100625,0.17167508104794799,0.7522072920731481,0.24779270792685193,0.06565577336931919,0.11344634013522134,0.15738067395955668,33.76,44.96,3.0,0.6639371166632102,0.23430507764991845,0.6373796161678851,0.3626203838321149,0.09534070583874968,0.14960213062625613,0.24113845293099692,-0.12916422615314765,-0.06262999660197047,-0.11482767590526297,-0.02968493246943049,-0.03615579049103478,-0.08375777897144022,-0.11482767590526297
expert,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,24.5,150.68,116.72,3.0,3.0,31.5,38.906666666666666,0.3332074345324358,0.6376704408268408,21.26808424761006,1.6697443539580596,0.07538268426003139,0.9,0.0,0.0,0.0,37.28,48.32,3.0,0.5109297564127544,0.16099879312543472,0.7779149517142996,0.22208504828570041,0.08517197231985199,0.12158164978957924,0.1262250145991781,37.28,48.32,3.0,0.6257132203267811,0.21717231631058162,0.64231755367777,0.35768244632222995,0.08460130652076475,0.1282655471309392,0.28318990485928286,-0.1147834639140267,-0.05617352318514691,-0.13559739803652957,0.0005706657990872166,-0.006683897341359979,-0.15696489026010474,-0.13559739803652957
expert,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,24.5,152.1,119.09,3.0,3.0,35.84,39.696666666666665,0.3080464387976325,0.4556493173673466,13.966075878231345,0.19389999136603675,0.014745682319547183,1.0,0.0,0.0,0.0,39.41,49.9,3.0,0.4894763341224171,0.15602121641794373,0.7722398639899637,0.22776013601003622,0.0480432854209763,0.09325025967758008,0.07851867591936017,39.41,49.9,3.0,0.6593675829969787,0.23235961778762362,0.6688720953901425,0.33112790460985747,0.07520197735756637,0.13544695227453213,0.08577916568349847,-0.16989124887456164,-0.07633840136967991,-0.10336776859982125,-0.027158691936590075,-0.042196692596952065,-0.007260489764138313,-0.10336776859982125
expert,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,24.5,171.78,133.72,3.0,3.0,32.71,44.57333333333333,0.20714887058928647,0.2979101513780353,6.113294464482425,0.3841499446288502,0.06371159515671128,0.98,0.0,0.0,0.0,43.28,55.22,3.0,0.5690443503685434,0.1729284618195108,0.7468985964026522,0.2531014035973478,0.06234853906122708,0.10911172736414304,0.3146788000276009,43.28,55.22,3.0,0.6874384703615974,0.246822554582043,0.599790685898154,0.400209314101846,0.08294135705079794,0.12274297927797388,0.20771040969311624,-0.11839411999305403,-0.0738940927625322,-0.1471079105044982,-0.020592817989570862,-0.01363125191383084,0.10696839033448467,-0.1471079105044982
expert,harmless,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,24.5,126.44,92.05,3.0,3.0,27.38,30.683333333333334,0.2642481769792653,0.5011166349674001,8.920308153920558,1.2218785592503971,0.12588523132235416,0.9,0.0,0.0,0.0,31.45,42.56,3.0,0.4853305391576083,0.158376031493393,0.7643153177670325,0.2356846822329675,0.06504265237131183,0.09706338675691654,0.17307754356154528,31.45,42.56,3.0,0.6797744232602051,0.24216813443540558,0.56970103488544,0.43029896511456,0.09554420618346515,0.14472769324504423,0.3923586934558905,-0.1944438841025968,-0.08379210294201257,-0.19461428288159247,-0.03050155381215333,-0.047664306488127695,-0.21928114989434516,-0.19461428288159247
expert,harmless,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,24.5,142.72,108.68,3.0,3.0,31.31,36.22666666666667,0.35128416332520646,0.506897725282737,13.732491563590443,1.5521907175451048,0.09820130026490269,1.0,0.0,0.0,0.0,36.82,47.28,3.0,0.46780979523681565,0.15490891586091332,0.766332176592331,0.23366782340766903,0.07544179829000924,0.09630036800350524,0.08010110664638784,36.82,47.28,3.0,0.6539642417930004,0.2293037786845502,0.6700957985536401,0.3299042014463599,0.0848477710550732,0.12856740684508516,0.10279893522127789,-0.18615444655618474,-0.07439486282363687,-0.09623637803869091,-0.009405972765063947,-0.03226703884157991,-0.022697828574890045,-0.09623637803869091
expert,harmless,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,141.26,107.97,3.0,3.0,30.85,35.99,0.29782856842060607,0.5011166349674001,11.296037661239566,0.3673499758686593,0.03129892512176204,0.98,0.0,0.0,0.0,36.03,46.74,3.0,0.5847467141182077,0.1863321261396155,0.7141744984268641,0.28582550157313596,0.06013195367286734,0.0976564888339315,0.18905816404759457,36.03,46.74,3.0,0.6693716936973702,0.2371325433038723,0.6297127032189526,0.37028729678104744,0.06899199280991318,0.11832171274929214,0.1650355101645184,-0.0846249795791625,-0.05080041716425679,-0.08446179520791147,-0.008860039137045844,-0.020665223915360634,0.024022653883076135,-0.08446179520791147
expert,harmless,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,128.14,96.06,3.0,3.0,26.95,32.02,0.14206373774127246,0.22231994991544696,2.462126986228073,0.35473732590707563,0.12303655066078824,0.88,0.04,0.045454545454545456,0.00018231081636740186,32.44,42.86,3.0,0.578736786180158,0.18602186669395934,0.7367269845051441,0.263273015494856,0.06653590950294667,0.10104525802701952,0.2193340487414009,32.44,42.86,3.0,0.7043061477464425,0.25531427549641217,0.5203970033331365,0.4796029966668635,0.08644924379381294,0.14779820773474683,0.42783787200750983,-0.12556936156628457,-0.06929240880245285,-0.2163299811720075,-0.01991333429086627,-0.04675294970772732,-0.20850382326610897,-0.2163299811720075
expert,harmless,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,136.22,103.04,3.0,3.0,30.27,34.346666666666664,0.1817407282427907,0.29891259385410157,4.541418138491794,0.39208343521059985,0.08049581786721596,0.88,0.02,0.022727272727272728,9.59077711525819e-06,35.46,46.78,3.0,0.6316781126956577,0.20402155577382405,0.6834616162242281,0.31653838377577187,0.08489999134336229,0.11951878383454606,0.34532640236408096,35.46,46.78,3.0,0.6992457996150526,0.25261016303034084,0.5363422653968042,0.4636577346031958,0.07419954510322013,0.1328648379368,0.3993001316712068,-0.06756768691939494,-0.048588607256516744,-0.14711935082742392,0.010700446240142157,-0.013346054102253965,-0.05397372930712583,-0.14711935082742392
expert,harmless,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,141.7,109.73,3.0,3.0,32.65,36.57666666666667,0.30547391747567604,0.5453831142317703,14.110204822859536,0.6259408143446304,0.042310680672981056,0.98,0.0,0.0,0.0,37.27,48.3,3.0,0.5166284574984424,0.1629438063572923,0.7639805012481985,0.23601949875180148,0.07276402126777787,0.09092129678105679,0.14971924964693398,37.27,48.3,3.0,0.6419993927927821,0.22485791997781618,0.6533246948620411,0.3466753051379588,0.07849712971588212,0.11379872320125539,0.12794042316260007,-0.12537093529433974,-0.061914113620523896,-0.11065580638615734,-0.005733108448104254,-0.022877426420198604,0.021778826484333914,-0.11065580638615734
expert,harmless,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,24.5,139.92,103.59,3.0,3.0,26.78,34.53,0.33251595437211634,0.6376704408268408,17.830019581124535,3.706323032481346,0.17466322781023522,0.96,0.02,0.020833333333333332,9.057971014492752e-05,34.91,47.08,3.0,0.48326135267574566,0.1654892553433211,0.7479632196148316,0.2520367803851684,0.05193531051146138,0.11590951232842026,0.11905059778406152,34.91,47.08,3.0,0.6303066809038151,0.21939834382483933,0.64641358166854,0.35358641833145993,0.07794065837615789,0.12684107223618488,0.22194886233679295,-0.14704532822806954,-0.05390908848151826,-0.10154963794629154,-0.026005347864696507,-0.010931559907764614,-0.10289826455273142,-0.10154963794629154
expert,harmless,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,24.5,147.5,110.77,3.0,3.0,28.03,36.92333333333333,0.3217414958341918,0.4635266299621298,14.526228901869429,0.8118043528748831,0.054206736283948266,0.96,0.0,0.0,0.0,39.23,51.5,3.0,0.5373610709731044,0.18303097731473855,0.7190263912426993,0.2809736087573008,0.07529666253304798,0.10137712309735246,0.10947462254879255,39.23,51.5,3.0,0.6638007730078713,0.2346506637785279,0.6317505420419846,0.3682494579580154,0.07458466925241733,0.1279945071842102,0.1798408219903655,-0.12643970203476698,-0.05161968646378935,-0.08727584920071463,0.0007119932806306561,-0.02661738408685775,-0.07036619944157295,-0.08727584920071463
expert,harmless,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,174.92,133.45,3.0,3.0,28.05,44.48333333333333,0.1747831692046812,0.2431323157861067,4.5509951264893616,0.3674555948749256,0.07554207580786768,0.96,0.0,0.0,0.0,43.55,57.08,3.0,0.4971319871978558,0.16787612369989652,0.7382825024430387,0.2617174975569613,0.05259854520037556,0.09991723673219184,0.3105233114916786,43.55,57.08,3.0,0.6973523964901176,0.25185976002970323,0.5692368866392211,0.4307631133607789,0.0600017959905003,0.12444876702743594,0.27214042541522754,-0.20022040929226173,-0.08398363632980672,-0.16904561580381755,-0.0074032507901247435,-0.02453153029524409,0.038382886076451066,-0.16904561580381755
expert,harmless,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,152.68,117.47,3.0,3.0,27.11,39.156666666666666,0.414459224737379,0.6381432540656115,27.643352728619583,1.574987601096822,0.05480165464983057,0.98,0.0,0.0,0.0,39.53,51.32,3.0,0.5761497814887997,0.18882013844424647,0.7207341667695233,0.2792658332304766,0.054096069398236135,0.11948176725800616,0.07008379972648286,39.53,51.32,3.0,0.6142287486285564,0.21100347134159872,0.6917048405290483,0.30829515947095154,0.06542581573892027,0.1130524974469826,0.08458579565013948,-0.038078967139756656,-0.02218333289735225,-0.029029326240474936,-0.011329746340684127,0.006429269811023556,-0.01450199592365661,-0.029029326240474936
expert,harmless,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,189.64,147.84,3.0,3.0,38.28,49.28,0.360633483513987,0.6376704408268408,23.708988950365782,0.8277007515651672,0.036902741392755956,1.0,0.0,0.0,0.0,47.66,61.36,3.0,0.4835226195199056,0.16321972588139932,0.7410843777887359,0.2589156222112641,0.0639804000881507,0.12992816184526715,0.26572365439989637,47.66,61.36,3.0,0.6391611460955771,0.223511240442741,0.6627850414005753,0.3372149585994248,0.06842988232114733,0.1125890521060668,0.13641255019185627,-0.15563852657567148,-0.06029151456134169,-0.0782993363881607,-0.004449482232996627,0.017339109739200352,0.1293111042080401,-0.0782993363881607
expert,harmless,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,186.42,145.08,3.0,3.0,38.56,48.36,0.3865562278630067,0.5563032631892838,21.80234488722868,1.1961839513778778,0.0539810666351963,1.0,0.0,0.0,0.0,48.42,62.58,3.0,0.4640561178188948,0.15320939762413494,0.7695588807201597,0.2304411192798403,0.043159327692015186,0.1002592807791398,0.18386353092954316,48.42,62.58,3.0,0.6404120966437058,0.2235963982208418,0.6680718076137933,0.33192819238620674,0.06935529418060088,0.11270168769226706,0.10046698412377386,-0.1763559788248112,-0.07038700059670687,-0.10148707310636645,-0.026195966488585704,-0.012442406913127263,0.08339654680576931,-0.10148707310636645
expert,harmless,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,129.62,95.01,3.0,3.0,26.04,31.67,0.24105348157590512,0.36452197509454853,7.467862091895373,0.17598981268923627,0.025173542406603886,0.98,0.0,0.0,0.0,33.49,44.38,3.0,0.5952153909529205,0.19104754504312477,0.7230837305434479,0.2769162694565522,0.06827531857940168,0.09769331775770698,0.14464795761021507,33.49,44.38,3.0,0.6773282671529607,0.24172166431026995,0.6143019261835712,0.3856980738164289,0.08314137882786934,0.12968642885046805,0.1836901249699172,-0.08211287620004017,-0.05067411926714516,-0.10878180435987668,-0.014866060248467651,-0.03199311109276106,-0.03904216735970216,-0.10878180435987668
expert,harmless,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,145.44,110.04,3.0,3.0,28.59,36.68,0.23466971365625877,0.3115306904528721,5.745340337128608,1.2580977561293256,0.18122751794323816,1.0,0.04,0.04,0.00014549502300777753,36.96,48.56,3.0,0.5007574216790264,0.17151645590852227,0.7216688019041755,0.2783311980958246,0.049583263185448825,0.0984896565222001,0.23084317966657752,36.96,48.56,3.0,0.6812264575358151,0.24358193044172227,0.6232858688319624,0.3767141311680377,0.06521616875465928,0.1283925788991082,0.15885049398444076,-0.18046903585678872,-0.07206547453320004,-0.09838293307221313,-0.015632905569210466,-0.029902922376908118,0.07199268568213679,-0.09838293307221313
expert,harmless,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,157.08,121.54,3.0,3.0,37.01,40.513333333333335,0.37278944008602294,0.5479375916355628,17.139361693385368,2.246263836483511,0.1174386191278455,1.0,0.0,0.0,0.0,40.96,52.92,3.0,0.4822614652278216,0.16038279757660556,0.765158046215136,0.234841953784864,0.05481480094013705,0.08842034107931097,0.08645082201832664,40.96,52.92,3.0,0.6298705872399296,0.21865408727806632,0.6872545957781578,0.3127454042218422,0.06582586585478443,0.10762702553827747,0.07250198125159542,-0.14760912201210802,-0.05827128970146075,-0.07790345043697823,-0.011011064914647394,-0.019206684458966495,0.013948840766731222,-0.07790345043697823
expert,harmless,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,138.58,104.83,3.0,3.0,27.11,34.943333333333335,0.3266512356312854,0.5483284891841875,15.740870909337922,0.3734214234366323,0.025243909007717034,0.98,0.0,0.0,0.0,37.17,49.42,3.0,0.5808046312950182,0.19108036024504765,0.7159429316506141,0.284057068349386,0.09868479630805664,0.11881623839350983,0.19624198468114415,37.17,49.42,3.0,0.6378474854874723,0.22254585424897894,0.6693097985266475,0.33069020147335254,0.06379627271629547,0.1247745250172854,0.12461080094967461,-0.0570428541924539,-0.031465494003931276,-0.04663313312396656,0.03488852359176117,-0.005958286623775583,0.07163118373146955,-0.04663313312396656
expert,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,24.5,1637.56,1141.67,3.0,3.0,359.54,380.5566666666666,0.17932051051109466,0.24496984128624638,43.226270646209,0.469390325061905,0.011158146876865132,1.0,0.0,0.0,0.0,379.83,545.44,3.0,0.6608828313031471,0.2336694475641232,0.6132618919342658,0.38673810806573417,0.02568458015411462,0.04211240608993492,0.04454188184471361,379.83,545.44,3.0,0.6761375608487554,0.24153564047287465,0.5922069531011718,0.4077930468988283,0.024783112640415522,0.03950502205722772,0.04454188184471361,-0.015254729545608465,-0.007866192908751448,-0.021054938833094127,0.0009014675136990957,0.0026073840327071997,0.0,-0.021054938833094127
expert,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,24.5,1858.34,1373.12,3.0,3.0,394.49,457.70666666666665,0.5064915222537334,0.6648757379214351,430.6661308164277,6.278883944461629,0.014342292831212754,1.0,0.0,0.0,0.0,464.38,628.66,3.0,0.5159520801454608,0.16540857716757174,0.7731990958492839,0.22680090415071608,0.01297416383951313,0.023098826247301706,0.0,464.38,628.66,3.0,0.524892481482969,0.17215970341483192,0.7606753522193845,0.23932464778061546,0.018964622432157165,0.02853236266507553,0.0,-0.008940401337508308,-0.006751126247260186,-0.012523743629899428,-0.005990458592644037,-0.0054335364177738234,0.0,-0.012523743629899428
expert,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,24.5,1788.74,1282.32,3.0,3.0,394.49,427.44,0.36640457606636645,0.5333122269894106,200.50025436380136,0.3470333022210271,0.001753558356905296,1.0,0.0,0.0,0.0,432.18,600.26,3.0,0.6156969229122462,0.2102355577764645,0.6907346267030634,0.30926537329693654,0.016950147755045268,0.04253788590933904,0.0,432.18,600.26,3.0,0.6171920020984767,0.21333280299569732,0.682072861800057,0.3179271381999431,0.01759795696702466,0.0345245891979855,0.0,-0.0014950791862305747,-0.0030972452192328244,-0.008661764903006549,-0.000647809211979391,0.00801329671135354,0.0,-0.008661764903006549
expert,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1868.78,1393.2,3.0,3.0,394.49,464.4,0.4386262285547696,0.5898090855757713,323.6924981472395,3.0450476825156163,0.009286426025143993,1.0,0.0,0.0,0.0,460.3,618.22,3.0,0.5534384406995586,0.18281825836335913,0.7445389577344159,0.25546104226558414,0.016684768625819076,0.03238855682844322,0.0,460.3,618.22,3.0,0.5722442449382099,0.19270552494294071,0.726270603700751,0.27372939629924903,0.016332110163034166,0.031635252853315275,0.0,-0.018805804238651386,-0.009887266579581585,-0.018268354033664856,0.0003526584627849094,0.0007533039751279535,0.0,-0.018268354033664856
expert,helpful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,24.5,1796.04,1298.68,3.0,3.0,359.82,432.8933333333334,0.4432854232725092,0.649665108486128,369.6509015435594,0.3215266489932975,0.0008672510930467349,1.0,0.0,0.0,0.0,434.82,600.96,3.0,0.5330864082088084,0.1725646843039938,0.7551227040976406,0.24487729590235943,0.025763365950697302,0.034903235511948634,0.03857969246310954,434.82,600.96,3.0,0.5431878064961897,0.18017778373432022,0.7381857663415543,0.2618142336584457,0.019151447022393894,0.03369526065700546,0.03857969246310954,-0.010101398287381278,-0.007613099430326446,-0.016936937756086245,0.0066119189283034095,0.0012079748549431717,0.0,-0.016936937756086245
expert,helpful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,24.5,1745.92,1230.09,3.0,3.0,359.82,410.03,0.2539443708206093,0.35823910879837334,103.1058466621903,0.5966401164933228,0.005825548559096123,1.0,0.0,0.0,0.0,414.41,586.08,3.0,0.6374079517882332,0.2203012626751047,0.6572209035236525,0.3427790964763476,0.056911500903404376,0.05893678013463475,0.0409466883251819,414.41,586.08,3.0,0.6541789594352379,0.230813085819497,0.6314316536965925,0.36856834630340757,0.02125966837395623,0.03913150171930878,0.0409466883251819,-0.016771007647004708,-0.010511823144392312,-0.025789249827060018,0.035651832529448146,0.019805278415325967,0.0,-0.025789249827060018
