group,aspect,triplet,train_rho_cyc,test_log_loss,test_brier,test_error_rate,test_calibration_abs_error,test_pair_calibration_mae,test_majority_edge_error,n
all,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.015699754623055225,0.4874518175728923,0.16010813318315012,0.24239505215276355,0.05955905772543803,0.10405013157283553,0.11132365506890818,50
normal,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.02576696208711993,0.6804349759823474,0.22617177997404272,0.33149004583414304,0.04396607202470238,0.060804164394036395,0.09695863993797735,50
normal,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.05736854634275226,0.8112296760523482,0.29048318647588656,0.47508534169702427,0.1327973287401616,0.15156077712069974,0.624335284122037,50
normal,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.07367400149360877,0.7498933516517821,0.26011202039587533,0.39748544297330773,0.04449514964121316,0.07150891587628497,0.1245644847285758,50
normal,truthful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.007799341764404838,0.7176851087399535,0.2514305642937691,0.39513351169244537,0.1320460854126429,0.139661337489175,0.26765485635234,50
normal,truthful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.03387038890253356,0.7390544497314282,0.25706122890876437,0.4025865387952095,0.08758573978606891,0.10222915266046413,0.22818091593217826,50
normal,truthful,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.016652760612201795,0.7843547013125926,0.2728387384396309,0.42401097578376584,0.074483586999875,0.10193085406606102,0.29941999748013626,50
normal,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.03165280766503936,0.6263783594323404,0.20018270633590052,0.2824968345873782,0.0434556559090255,0.06452422827770081,0.021741924143182753,50
normal,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.08774719505523121,0.7647365954431973,0.26845396343350514,0.4291012714581644,0.03803689940171604,0.13647407019141553,0.28575638109812507,50
normal,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.027159933383771772,0.6678935992702038,0.22791728662382618,0.338351132324633,0.07599484542054158,0.09849103477588077,0.023133742255220423,50
normal,truthful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.06371318820363513,0.6704704596248733,0.22376157213184114,0.33069707302565926,0.03999745284161461,0.12017423066914089,0.015128378672556213,50
normal,truthful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.03554292457192474,0.6496631230504164,0.21615579256391443,0.31797042149976845,0.036716912194427145,0.11860001982052633,0.16269980580351265,50
normal,truthful,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.04265761043815744,0.7052035024759745,0.23822894883503754,0.3500596757667606,0.0969003500248528,0.11075841718967988,0.0,50
normal,truthful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.017514157713277852,0.7708468871497149,0.26288126053698235,0.4167281432609115,0.16253998619549617,0.17351974529374392,0.35549957373127894,50
normal,truthful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.037183309164481426,0.7320267548956797,0.24417800661926847,0.3722255614137393,0.06991172582683763,0.10469792706382622,0.2328869234212597,50
normal,truthful,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.05572056464138284,0.7875705640200708,0.27660846613827855,0.43871955074297775,0.08028067302703273,0.12591241424606117,0.3434397653844873,50
normal,truthful,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.021400470847212687,0.7464420578847453,0.2641877843826827,0.4410677135846585,0.1431635074491013,0.1643848243623184,0.24878754848899373,50
