group,aspect,triplet,split_index,train_n_obs,train_total_weight,train_edges,train_eligible_edges,train_min_edge_support,train_mean_edge_support,train_mean_abs_margin,train_max_abs_margin,train_gradient_energy,train_residual_energy,train_rho_cyc,train_eligible_triples,train_cyclic_triples,train_cycle_rate,train_weighted_cycle_intensity,pooled_test_weight,pooled_test_n_obs,pooled_test_edges,pooled_test_log_loss,pooled_test_brier,pooled_test_accuracy,pooled_test_error_rate,pooled_test_calibration_abs_error,pooled_test_pair_calibration_mae,pooled_test_majority_edge_error,group_head_test_weight,group_head_test_n_obs,group_head_test_edges,group_head_test_log_loss,group_head_test_brier,group_head_test_accuracy,group_head_test_error_rate,group_head_test_calibration_abs_error,group_head_test_pair_calibration_mae,group_head_test_majority_edge_error,uplift_log_loss,uplift_brier,uplift_error_rate,uplift_calibration_abs_error,uplift_pair_calibration_mae,uplift_majority_edge_error,uplift_accuracy
expert,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,24.5,132.04,98.24,3.0,3.0,27.51,32.74666666666666,0.31043934135232637,0.5011166349674001,12.1565535474905,0.35952084541703017,0.030494121848378065,0.96,0.0,0.0,0.0,33.76,44.96,3.0,0.5347728905100625,0.17167508104794799,0.7522072920731481,0.24779270792685193,0.06565577336931919,0.11344634013522134,0.15738067395955668,33.76,44.96,3.0,0.5714913885919283,0.18667751375331554,0.7079694556013988,0.29203054439860127,0.0702164667133271,0.11746134102933686,0.18397985545180995,-0.0367184980818657,-0.015002432705367557,-0.04423783647174938,-0.0045606933440079074,-0.0040150008941155155,-0.026599181492253248,-0.04423783647174938
expert,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,24.5,503.94,381.18,3.0,3.0,99.31,127.06,0.48283823110574525,0.6687236566902971,100.56068979787149,0.6880979592496577,0.00681466946365239,1.0,0.0,0.0,0.0,124.82,166.06,3.0,0.6107110361224987,0.19865512230443502,0.7196362797565427,0.2803637202434574,0.03333644618826803,0.05055035207189192,0.013334089941835721,124.82,166.06,3.0,0.627643895266277,0.2046811196158932,0.715660778785624,0.28433922121437605,0.029226961499328623,0.0488602624602067,0.013334089941835721,-0.01693285914377821,-0.006025997311458169,-0.003975500970918684,0.004109484688939411,0.001690089611685224,0.0,-0.003975500970918684
expert,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,24.5,539.24,399.09,3.0,3.0,115.44,133.03,0.21292388816401595,0.37153983407995983,26.236403866646164,1.139096721557603,0.04125258566969055,0.98,0.0,0.0,0.0,132.41,179.76,3.0,0.7671910155536183,0.2736551875575523,0.552926969794795,0.447073030205205,0.037176816740468244,0.08925253749605085,0.18572576545103395,132.41,179.76,3.0,0.7989691436389406,0.2815423255994308,0.5545948929202781,0.445405107079722,0.047285929370090136,0.09822735132216653,0.18572576545103395,-0.03177812808532214,-0.00788713804187852,0.001667923125483004,-0.010109112629621895,-0.008974813826115664,0.0,0.0016679231254830063
expert,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,529.66,396.15,3.0,3.0,91.3,132.05,0.3433953259834648,0.46612358293524275,53.13442660314385,0.6553054840144206,0.012092829099752764,1.0,0.0,0.0,0.0,125.85,169.34,3.0,0.6563766766487383,0.22370039069589326,0.6576491030635789,0.342350896936421,0.047031257663151686,0.07533776196703505,0.014020408163265306,125.85,169.34,3.0,0.6674688866428123,0.22714432128566078,0.661594252908641,0.33840574709135884,0.035309012761021295,0.07102500740745737,0.014020408163265306,-0.011092209994073923,-0.00344393058976751,0.003945149845062141,0.01172224490213039,0.0043127545595776804,0.0,0.003945149845062141
expert,truthful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,520.54,381.19,3.0,3.0,97.91,127.06333333333333,0.5774495728301473,0.7004598383381878,123.38605255143811,6.596353141030781,0.050679060585311,1.0,0.0,0.0,0.0,127.81,174.46,3.0,0.6790774956218176,0.2310734181889022,0.6445191696038927,0.35548083039610723,0.04038777686236017,0.12424354724587884,0.008724419334588826,127.81,174.46,3.0,0.7076660884680608,0.2402607912599216,0.6281735088352993,0.3718264911647007,0.05421226697567654,0.12464445896958969,0.024847637949501795,-0.028588592846243207,-0.009187373071019403,-0.016345660768593416,-0.013824490113316368,-0.0004009117237108481,-0.016123218614912966,-0.016345660768593416
expert,truthful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,550.26,412.32,3.0,3.0,107.8,137.44,0.46671432719453504,0.6681425193810044,106.19754436565763,0.3889890629291377,0.0036496445551434135,1.0,0.0,0.0,0.0,136.18,181.74,3.0,0.6409808109349266,0.2145573828967906,0.6808005884873775,0.3191994115126225,0.03498787211108301,0.09384016097897231,0.10699468854026001,136.18,181.74,3.0,0.6426779806008104,0.21539874464409967,0.6801665714039702,0.3198334285960298,0.03654278450254153,0.0865122489713999,0.1126368505451222,-0.0016971696658836177,-0.0008413617473090318,-0.0006340170834072945,-0.0015549123914585217,0.007327912007572415,-0.00564216200486219,-0.0006340170834072945
expert,truthful,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,558.28,409.59,3.0,3.0,103.33,136.53,0.352820433716792,0.46695878054896384,60.054259720409156,0.8794392564537058,0.014349484734323781,1.0,0.0,0.0,0.0,134.41,183.72,3.0,0.7030050542073706,0.24355048315127042,0.6234451952384488,0.3765548047615513,0.049454082737531574,0.08475820354317433,0.0040458015267175575,134.41,183.72,3.0,0.7206126789356629,0.24958628047045425,0.6129696554775896,0.38703034452241036,0.0409315630661523,0.07926618287068705,0.0040458015267175575,-0.01760762472829243,-0.006035797319183851,-0.010475539760859054,0.008522519671379269,0.00549202067248726,0.0,-0.010475539760859054
expert,truthful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,418.96,312.7,3.0,3.0,95.87,104.23333333333333,0.43297299602515127,0.6926663650294778,77.7814920989959,0.8650085429156086,0.010943975469260458,0.98,0.0,0.0,0.0,105.8,141.04,3.0,0.7577073808124265,0.2670981518518363,0.5684738659668419,0.4315261340331581,0.14199325294378187,0.15319502841638535,0.22130400344164788,105.8,141.04,3.0,0.7695801414061065,0.26924339436196537,0.5769225724612154,0.42307742753878463,0.17052851779732425,0.17470749902485605,0.23897514747057522,-0.011872760593680016,-0.0021452425101291107,0.008448706494373449,-0.02853526485354236,-0.021512470608470682,-0.017671144028927308,0.008448706494373445
expert,truthful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,415.06,298.41,3.0,3.0,90.76,99.47,0.38965335563879927,0.5596964832850596,49.78356000785835,0.26235005297968783,0.0050250106259518675,1.0,0.0,0.0,0.0,98.09,135.94,3.0,0.6935423523501413,0.2383633943202423,0.6353482579172439,0.3646517420827561,0.06362604438683853,0.08126914087988908,0.1495671267205881,98.09,135.94,3.0,0.6939425992384167,0.2374072205860262,0.6405600239246064,0.3594399760753935,0.07927247708766702,0.08732933229223583,0.15730016873877334,-0.00040024688827538845,0.0009561737342161303,0.005211766007362502,-0.015646432700828505,-0.006060191412346753,-0.007733042018185226,0.005211766007362502
expert,truthful,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,425.38,310.11,3.0,3.0,91.2,103.37,0.20358024275335662,0.3437796294413443,15.928730863844187,0.6765677384306314,0.04186968749356692,0.98,0.0,0.0,0.0,105.39,144.62,3.0,0.788950513117181,0.2789866501471915,0.5512313197900874,0.4487686802099125,0.07206391594907127,0.09341255091185603,0.21945641366952537,105.39,144.62,3.0,0.8146324707830049,0.28194630091135425,0.5603242053733676,0.4396757946266325,0.0981856819992553,0.11329762174265115,0.21945641366952537,-0.025681957665823932,-0.002959650764162823,0.009092885583280077,-0.026121766050184014,-0.019885070830795114,0.0,0.009092885583280075
expert,truthful,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,438.16,309.04,3.0,3.0,96.62,103.01333333333334,0.3931137094773364,0.6926663650294778,58.57385138989483,1.6852719834488818,0.028675269315961115,1.0,0.0,0.0,0.0,105.46,148.84,3.0,0.7487721044277826,0.2675269185686929,0.5524688983836561,0.44753110161634396,0.1540294885645987,0.16319196051948873,0.15560363848355474,105.46,148.84,3.0,0.7879737540208955,0.2814535882138562,0.5355019045934946,0.4644980954065055,0.1639015795136422,0.17349507019984373,0.17712162231599668,-0.039201649593112946,-0.013926669645163328,-0.016966993790161547,-0.009872090949043504,-0.010303109680355003,-0.021517983832441898,-0.01696699379016155
normal,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,24.5,99.52,79.32,3.0,3.0,20.1,26.44,0.3976223878670939,0.5814646465986432,15.84757706175533,0.263790894967403,0.016494823363958994,0.96,0.0,0.0,0.0,26.68,33.48,3.0,0.4269621132777373,0.14507203970898175,0.7655192117557422,0.23448078824425778,0.06682350638167121,0.11852137130215322,0.10187018823510656,26.68,33.48,3.0,0.4160020096805305,0.14065223603746596,0.7728912491760616,0.22710875082393833,0.06663556949924757,0.11701867961609175,0.08793627539472394,0.0109601035972068,0.004419803671515791,0.00737203742031942,0.00018793688242364494,0.0015026916860614691,0.01393391284038261,0.00737203742031942
normal,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,24.5,129.88,101.54,3.0,3.0,26.51,33.846666666666664,0.3747815466390418,0.5871632076536346,20.271956672285693,1.003275306744262,0.048262421668874324,0.88,0.0,0.0,0.0,31.96,41.12,3.0,0.5252629798118917,0.17567944291205526,0.7293498241799756,0.2706501758200244,0.07085319422526602,0.11565066669665444,0.14044410582625994,31.96,41.12,3.0,0.499576965123519,0.16409234645507487,0.7671323796517947,0.23286762034820518,0.055516573273532606,0.10230591613557025,0.13468227749189082,0.02568601468837271,0.011587096456980419,0.03778255547181918,0.015336620951733422,0.013344750561084206,0.005761828334369105,0.03778255547181918
normal,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,24.5,138.46,108.05,3.0,3.0,31.96,36.016666666666666,0.48877393456621177,0.5939373255978513,26.018336129620646,1.247821555206411,0.04562640248183334,1.0,0.0,0.0,0.0,34.45,44.54,3.0,0.44476451525622024,0.150532954308771,0.7617575893441656,0.23824241065583443,0.057688528448430525,0.09772999861236037,0.03593077796186803,34.45,44.54,3.0,0.4548495721249833,0.15159175528451005,0.7650104580128391,0.23498954198716088,0.050992710697620264,0.09373131229652673,0.023469750392945722,-0.010085056868763074,-0.0010588009757390609,0.0032528686686735496,0.006695817750810263,0.003998686315833638,0.012461027568922305,0.0032528686686735496
normal,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,24.5,122.8,97.41,3.0,3.0,21.9,32.47,0.2365268726640668,0.4254006922230139,7.600412086415848,0.5512540337473754,0.06631839591818245,0.92,0.0,0.0,0.0,31.59,40.2,3.0,0.45748405251060964,0.15187276785333528,0.7713171071649425,0.2286828928350575,0.06695935122649356,0.09658886859659002,0.14965324631828966,31.59,40.2,3.0,0.43171080142620427,0.14357850450349996,0.7894962313741105,0.21050376862588951,0.05802582046203719,0.09450019361619134,0.1503799347762353,0.025773251084405376,0.008294263349835322,0.01817912420916799,0.008933530764456367,0.0020886749803986976,-0.0007266884579456623,0.01817912420916799
normal,harmless,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,24.5,91.8,70.78,3.0,3.0,17.9,23.593333333333334,0.38502486344950265,0.5844368369821268,13.364325251814817,0.19723662430510078,0.01604058026778596,0.88,0.0,0.0,0.0,24.72,32.2,3.0,0.4589200387766712,0.15080746270728587,0.7636207750143579,0.236379224985642,0.04846161927951961,0.10603655443062868,0.13100338926290525,24.72,32.2,3.0,0.49459265824923265,0.1569957312639819,0.7660369901114136,0.23396300988858648,0.0653688193351863,0.12128721722542936,0.19098465307217222,-0.03567261947256146,-0.006188268556696011,0.002416215097055554,-0.016907200055666694,-0.015250662794800682,-0.059981263809266994,0.002416215097055554
normal,harmless,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,24.5,123.74,99.55,3.0,3.0,26.08,33.18333333333334,0.5048092638364879,0.5892417545979337,22.0502408271407,3.4980180242747423,0.13727581418084925,1.0,0.0,0.0,0.0,33.95,42.26,3.0,0.41965326120470486,0.13972228347700696,0.7758874151996057,0.2241125848003943,0.05854520349726658,0.08597588754059286,0.0382459300698014,33.95,42.26,3.0,0.4309770880395625,0.14682345397210164,0.7518136281731542,0.24818637182684575,0.07961017038181643,0.10077515815397863,0.04235551911089729,-0.011323826834857626,-0.007101170495094682,-0.024073787026451455,-0.021064966884549844,-0.014799270613385776,-0.00410958904109589,-0.024073787026451455
normal,harmless,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,105.02,79.83,3.0,3.0,21.6,26.61,0.33850960603254926,0.5770050520459077,12.352261102724754,0.5147104002960758,0.04417445716417714,0.92,0.0,0.0,0.0,26.67,34.98,3.0,0.39237995785648233,0.13130736141104604,0.7899698293653192,0.21003017063468082,0.04812089328686544,0.08856874691693788,0.12194493052926321,26.67,34.98,3.0,0.3890043790596282,0.13246186931484819,0.7730068570433185,0.2269931429566814,0.05688170920015595,0.09566229383204533,0.12663653947509812,0.0033755787968540764,-0.0011545079038021606,-0.01696297232200058,-0.008760815913290509,-0.007093546915107463,-0.0046916089458349216,-0.01696297232200058
normal,harmless,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,114.12,85.64,3.0,3.0,19.54,28.546666666666667,0.2682164176574422,0.46816651024030137,9.132989945445324,1.443863738679473,0.14156895906766082,0.88,0.06,0.06818181818181818,0.00027552801123328376,28.36,37.88,3.0,0.48542397651898034,0.16397670695602057,0.7366834589790421,0.263316541020958,0.062104604187200166,0.09530706566406412,0.18319066392614514,28.36,37.88,3.0,0.5406442258542767,0.18003155977585142,0.720577700835515,0.2794222991644849,0.08995138164173704,0.1176810388634375,0.23195171068827025,-0.05522024933529639,-0.016054852819830847,-0.01610575814352691,-0.027846777454536877,-0.022373973199373395,-0.04876104676212511,-0.01610575814352691
normal,harmless,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,101.2,75.1,3.0,3.0,21.65,25.033333333333335,0.2448075585084081,0.4983058435184236,5.320351730399615,2.421118293255781,0.3086019468171711,0.8,0.1,0.125,0.0008961713628949861,24.9,33.8,3.0,0.516405894316046,0.17367252171638267,0.7267641848136459,0.27323581518635404,0.06383478219748502,0.10363518839934102,0.21958492166874108,24.9,33.8,3.0,0.5262229054638434,0.17491345567093425,0.7319036387777939,0.2680963612222061,0.08854067828152522,0.1222652196491753,0.30175261578093415,-0.009817011147797454,-0.0012409339545515713,0.005139453964147944,-0.024705896084040183,-0.018630031249834294,-0.08216769411219307,0.005139453964147944
normal,harmless,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,132.82,98.86,3.0,3.0,21.9,32.95333333333333,0.3286812973848772,0.48375729582005034,15.226115345733753,0.39992832390834027,0.025455968094563568,0.92,0.0,0.0,0.0,32.64,44.18,3.0,0.42103773193511046,0.14241436635105467,0.7821063853260474,0.21789361467395266,0.04677317591434099,0.07096224890827618,0.0651580472323948,32.64,44.18,3.0,0.4319850357863263,0.14758688160177744,0.7547268550831098,0.24527314491689023,0.05857299929405777,0.08487922402609734,0.09251066360065735,-0.01094730385121585,-0.00517251525072277,-0.027379530242937572,-0.011799823379716783,-0.01391697511782116,-0.027352616368262556,-0.027379530242937572
normal,harmless,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,24.5,103.0,80.06,3.0,3.0,17.25,26.686666666666664,0.41402559454164134,0.5916954681233721,18.801709875136208,0.9713089087292276,0.04997711105312069,0.96,0.0,0.0,0.0,26.94,35.0,3.0,0.4698553201190404,0.15583851984452335,0.7725629454476206,0.22743705455237936,0.06508247507665639,0.11696435536196689,0.11206954817440512,26.94,35.0,3.0,0.4631712442123311,0.15371039097932568,0.763799459304241,0.23620054069575908,0.056805854043117845,0.1109418492909996,0.07543891065211802,0.006684075906709302,0.0021281288651976513,-0.008763486143379682,0.00827662103353855,0.006022506070967294,0.03663063752228709,-0.008763486143379682
normal,harmless,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,24.5,110.76,89.78,3.0,3.0,20.19,29.926666666666666,0.4193211763154268,0.5931630341804682,20.429575718896896,1.0515799530451584,0.04900380164415765,0.96,0.0,0.0,0.0,31.22,39.24,3.0,0.46990053707651697,0.1590065156776419,0.7537186600723575,0.24628133992764248,0.05419589318936701,0.08971168795582932,0.06551148534358733,31.22,39.24,3.0,0.4803720325304638,0.16228681942491271,0.7392822148532696,0.26071778514673033,0.07718330697148366,0.10083617061022977,0.06054922538132738,-0.010471495453946805,-0.003280303747270791,-0.01443644521908788,-0.02298741378211665,-0.011124482654400459,0.004962259962259962,-0.01443644521908788
normal,harmless,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,118.94,94.5,3.0,3.0,20.19,31.5,0.22918923501751323,0.3435025375260948,5.8859136093480835,0.24745879839322593,0.044045619687976545,0.96,0.0,0.0,0.0,31.0,39.06,3.0,0.43647210117240304,0.14683504001191458,0.7691959216145327,0.2308040783854673,0.0564101874290351,0.08861107292006393,0.1981936605149481,31.0,39.06,3.0,0.4232710829863429,0.14372484975930688,0.7612725647376704,0.23872743526232967,0.05358350386769514,0.0906342128491818,0.1753481746007006,0.01320101818606015,0.003110190252607696,-0.007923356876862384,0.0028266835613399675,-0.002023139929117874,0.022845485914247524,-0.007923356876862384
normal,harmless,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,124.66,97.21,3.0,3.0,19.54,32.403333333333336,0.46476500218516326,0.6181218242587354,27.504725926880607,0.759881290572521,0.02671821310854508,1.0,0.0,0.0,0.0,31.79,41.34,3.0,0.4632686741276945,0.15467328138010608,0.7759586465727288,0.22404135342727116,0.052437163343907384,0.10026137536586349,0.09200723837638415,31.79,41.34,3.0,0.4867403173615125,0.16117444858716312,0.7730568766682369,0.22694312333176309,0.06291029951716268,0.1036945557396738,0.06482076686132161,-0.023471643233817927,-0.006501167207057016,-0.002901769904491964,-0.0104731361732553,-0.003433180373810322,0.027186471515062552,-0.002901769904491964
normal,harmless,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,138.64,111.11,3.0,3.0,26.54,37.03666666666666,0.41752385954215426,0.5970785399684742,22.434451059240587,0.32827658193701326,0.014040554805417953,1.0,0.0,0.0,0.0,35.39,44.36,3.0,0.45385008158923057,0.14896764783259692,0.7837256528922582,0.21627434710774188,0.04604585411080115,0.10114431730780236,0.14712580554972474,35.39,44.36,3.0,0.42712655082612316,0.14196030362266562,0.7925461915367973,0.2074538084632027,0.042983656629394164,0.09714871049373887,0.12822303424846265,0.026723530763107416,0.0070073442099312854,0.008820538644539173,0.0030621974814069807,0.003995606814063501,0.018902771301262087,0.008820538644539173
normal,harmless,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,146.08,115.82,3.0,3.0,34.19,38.60666666666666,0.3869087798054236,0.5873257955841917,20.157459257881932,0.2112819420634553,0.01117004782179841,1.0,0.0,0.0,0.0,38.18,48.92,3.0,0.4327092858155327,0.14440368231384537,0.7897354775245481,0.21026452247545196,0.04066628695493987,0.071139194441053,0.07634948598974423,38.18,48.92,3.0,0.4379253974999157,0.14404388371929858,0.787538312847262,0.21246168715273803,0.042569399799004246,0.0782496924638913,0.08465064429090254,-0.005216111684382947,0.0003597985945467956,-0.0021971646772860763,-0.0019031128440643707,-0.0071104980228383,-0.008301158301158301,-0.0021971646772860763
normal,harmless,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,92.66,71.33,3.0,3.0,17.25,23.776666666666664,0.38852621231216167,0.5144641330783674,12.982937284280364,0.5026427440997026,0.039013497303570205,1.0,0.0,0.0,0.0,25.67,33.34,3.0,0.4904989025794874,0.16400530268896063,0.7402111577553356,0.25978884224466436,0.06001240408817795,0.11129958805112147,0.11454317209358841,25.67,33.34,3.0,0.5393894407653796,0.18052857533180103,0.7133380130332746,0.28666198696672546,0.07110900531655784,0.1361122158429791,0.11948684265935436,-0.04889053818589228,-0.01652327264284037,-0.02687314472206106,-0.01109660122837988,-0.024812627791857608,-0.004943670565765941,-0.02687314472206106
normal,harmless,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,103.58,76.15,3.0,3.0,17.85,25.383333333333336,0.42723247376735896,0.5354812060580202,13.200624642277244,1.2162800260965114,0.08540205574344117,1.0,0.0,0.0,0.0,24.85,33.42,3.0,0.45017307686033253,0.15167825685144062,0.746880819559005,0.25311918044099496,0.05526158842967899,0.11939435594344865,0.1567920814457213,24.85,33.42,3.0,0.47296843058792476,0.15741145952841065,0.7304247158327736,0.26957528416722637,0.05646521361633721,0.12399409623651204,0.14542223428458556,-0.022795353727592185,-0.005733202676969996,-0.016456103726231394,-0.0012036251866582226,-0.004599740293063397,0.011369847161135727,-0.016456103726231394
normal,harmless,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,134.38,103.12,3.0,3.0,30.8,34.373333333333335,0.4024094064904436,0.4956635577235973,17.10469144783155,0.9139980488084224,0.05196387636794023,1.0,0.0,0.0,0.0,34.38,44.62,3.0,0.4604540975711418,0.15628240988111236,0.7437116250916926,0.2562883749083073,0.05023510529760695,0.08118056212232692,0.08523719354266471,34.38,44.62,3.0,0.45727844374754817,0.15695022923528537,0.7306928735995118,0.26930712640048815,0.058620247278352175,0.09104007647642223,0.07030401329008146,0.0031756538235936317,-0.0006678193541730246,-0.013018751492180862,-0.00838514198074523,-0.009859514354095315,0.014933180252583238,-0.013018751492180862
normal,harmless,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,114.1,83.6,3.0,3.0,19.45,27.866666666666664,0.37699202606409105,0.510673216024727,13.391358706547157,1.1214168339312336,0.07134255061351329,1.0,0.0,0.0,0.0,27.9,37.9,3.0,0.4492115227681451,0.15367964685956398,0.7535334521738034,0.24646654782619667,0.07270957326259726,0.10045014001708621,0.13162296317074956,27.9,37.9,3.0,0.48645639395117846,0.16546148430226193,0.7371862614528796,0.2628137385471204,0.09297954588850221,0.12354437949057293,0.1603758615612712,-0.03724487118303336,-0.01178183744269796,-0.016347190720923728,-0.02026997262590495,-0.0230942394734867,-0.028752898390521656,-0.016347190720923728
normal,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,24.5,1590.58,1147.88,3.0,3.0,360.41,382.62666666666667,0.15910062727773464,0.21263204884142692,32.63815010252537,0.6305774674647255,0.019612293209201267,1.0,0.0,0.0,0.0,383.12,531.42,3.0,0.6604167183360298,0.2331707811695932,0.6130794981835761,0.38692050181642385,0.03664241013410761,0.04667930629937345,0.06149395692800809,383.12,531.42,3.0,0.6762744195663751,0.238732453778147,0.6126058200801551,0.387394179919845,0.03993917757175847,0.04787143523681506,0.06149395692800809,-0.015857701230345293,-0.005561672608553825,-0.00047367810342105135,-0.003296767437650868,-0.0011921289374416072,0.0,-0.00047367810342105135
normal,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,24.5,1867.96,1420.28,3.0,3.0,393.04,473.4266666666666,0.48235107010081035,0.6560235716378533,425.9660101264848,2.9949431963411444,0.006940587450011661,1.0,0.0,0.0,0.0,481.22,632.04,3.0,0.5244438732667482,0.1704852767593464,0.7616436988453512,0.23835630115464873,0.019011407430027546,0.02906166756724393,0.005752577319587628,481.22,632.04,3.0,0.5469380075151519,0.17611708312554836,0.7575343499174794,0.24246565008252066,0.025167339834856608,0.03182700496650387,0.005752577319587628,-0.022494134248403658,-0.005631806366201952,-0.004109348927871919,-0.006155932404829061,-0.0027653373992599407,0.0,-0.004109348927871919
normal,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,24.5,1805.84,1358.29,3.0,3.0,393.04,452.7633333333334,0.3850643857492162,0.5888718359489121,256.49613834936434,0.2701203815037243,0.0010764157069286346,1.0,0.0,0.0,0.0,456.21,606.16,3.0,0.5847955984064165,0.1977288609580932,0.7078029968025633,0.29219700319743663,0.02275590090560404,0.051579781394962367,0.005613682092555332,456.21,606.16,3.0,0.6073055858147999,0.20465495643713397,0.7040752305396417,0.2959247694603583,0.02090063224209721,0.05128498692468241,0.005613682092555332,-0.022509987408383347,-0.006926095479040777,-0.0037277662629216367,0.001855268663506826,0.0002947944702799489,0.0,-0.0037277662629216367
normal,helpful,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1857.42,1418.44,3.0,3.0,393.04,472.81333333333333,0.4886374261009786,0.6851163010004391,444.04495376447085,1.6647854261915913,0.0037076979892244704,1.0,0.0,0.0,0.0,469.06,614.58,3.0,0.5169021526329152,0.16656893162181066,0.7739333452964974,0.22606665470350265,0.03626808689379049,0.05720341544336759,0.005849056603773585,469.06,614.58,3.0,0.5224847972096779,0.16842505798240293,0.7718843130045433,0.2281156869954567,0.023191507252548454,0.047674818769772885,0.005849056603773585,-0.005582644576762771,-0.001856126360592265,-0.002049032291954054,0.013076579641242043,0.00952859667359471,0.0,-0.002049032291954054
normal,helpful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,24.5,1795.4,1329.51,3.0,3.0,360.44,443.17,0.4506578750431888,0.6433564440777059,384.4893470895629,2.152449950551987,0.005596855170263604,1.0,0.0,0.0,0.0,444.49,599.6,3.0,0.5325836998002775,0.17454797488895513,0.7499410998598363,0.2500589001401637,0.029084483821200987,0.0356522423105648,0.04665834686849328,444.49,599.6,3.0,0.5609363404172778,0.18173730357387774,0.741722279307546,0.258277720692454,0.03673382599486106,0.03944419936363674,0.04665834686849328,-0.028352640617000144,-0.007189328684922629,-0.008218820552290361,-0.007649342173660075,-0.003791957053071942,0.0,-0.008218820552290361
