group,aspect,triplet,train_rho_cyc,test_log_loss,test_brier,test_error_rate,test_calibration_abs_error,test_pair_calibration_mae,test_majority_edge_error,n
all,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,0.016309380699043922,0.6217114082986185,0.21498515582483915,0.30621246415114245,0.06616661165977435,0.12057968730004869,0.10868163650117733,100
normal,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.06061009880536708,0.6891264629690289,0.24795805552317265,0.44475451565721735,0.049986745429909545,0.07440631318287955,0.23948393148953767,100
normal,truthful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.08116465545453655,0.6658255108776698,0.23636737835699473,0.3982484163638171,0.04792928144741247,0.07832263056825207,0.1750404188248837,100
normal,truthful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.008653179762755892,0.6182893305635817,0.2138682246624689,0.3395585413882749,0.03768220197547574,0.0636211818381358,0.12513676579666755,100
normal,truthful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.03064312869719611,0.6332608613872192,0.2204295126172459,0.32298548077649086,0.04634562764576447,0.06530798735890209,0.016896849090905018,100
normal,truthful,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.018374052086300965,0.6686496693334106,0.23780879052556292,0.4031918251532975,0.04024339797648643,0.06817601892891265,0.16161067680354116,100
normal,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,0.034050342294663964,0.5733176605971412,0.19248416517650888,0.26157522654972154,0.038733260286599215,0.06993255686413725,0.017343308137382437,100
normal,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,0.08372808423146663,0.6480711259801833,0.22738545050823766,0.33644729208282237,0.048672506533742624,0.08438861800198494,0.03764837926839536,100
normal,truthful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,0.027329800580163634,0.6037324764700208,0.20668827522770195,0.2924265051787424,0.04049575075816575,0.06611855785671249,0.01847568903642812,100
normal,truthful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.06652187079711899,0.558124484702437,0.18472195698330524,0.23867813091329282,0.03850665046299675,0.07162513190705197,0.002295918367346938,100
normal,truthful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.03528237896636073,0.5545872198524787,0.1837073355862561,0.24060073950473934,0.03415253488221282,0.06270398218567737,0.0,100
normal,truthful,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.04231370709861059,0.5880910685663273,0.19910393206650054,0.27040963993167955,0.038705027212133924,0.0679503229346719,0.004086909766350571,100
normal,truthful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,0.016044705402936538,0.5971875282326282,0.20355334817951742,0.290024069388765,0.0425567479521495,0.07392299840062756,0.03152596186741756,100
normal,truthful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,0.03393992203901401,0.605282751623397,0.20718328798968308,0.2897273352411521,0.04589839114388097,0.06982993166007488,0.0,100
normal,truthful,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.053949084843079954,0.6504514375023986,0.22864990748734154,0.34396442031191626,0.04413108437648036,0.07801698651124349,0.032125713317022,100
normal,truthful,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,0.01899946276928031,0.6008239454559585,0.20504389514569613,0.2857856787826885,0.04109336865514269,0.06788196509129939,0.008308419093722808,100
